"subject_id","seed","mean_numerosity","appearance","first_estimate_raw","second_estimate_raw","geometric_mean_raw","first_error_raw","second_error_raw","geom_mean_error_raw","estimate_difference_raw","mean_individual_error_raw","woic_magnitude_raw","c_mean_numerosity"
"86431",13,77.625,"diffPos_sameObj",107,114,110.44455622619,29.375,36.375,32.8195562261898,7,32.875,0.0554437738102109,-21.71875
"86431",14,120.625,"samePos_diffObj",150,146,147.986485869487,29.375,25.375,27.3614858694874,4,27.375,0.0135141305125899,21.28125
"86431",15,63.625,"diffPos_sameObj",83,110,95.5510334847301,19.375,46.375,31.9260334847301,27,32.875,0.948966515269888,-35.71875
"86431",16,77.625,"samePos_diffObj",106,124,114.647285183732,28.375,46.375,37.0222851837321,18,37.375,0.352714816267891,-21.71875
"86431",17,63.625,"samePos_sameObj",85,113,98.005101908013,21.375,49.375,34.380101908013,28,35.375,0.994898091987039,-35.71875
"86431",18,135,"samePos_sameObj",127,138,132.385799842732,8,3,2.61420015726753,11,5.5,2.88579984273247,35.65625
"86431",19,106.625,"samePos_sameObj",125,129,126.984250992003,18.375,22.375,20.359250992003,4,20.375,0.0157490079970444,7.28125
"86431",20,77.625,"samePos_diffObj",117,127,121.89749792346,39.375,49.375,44.2724979234603,10,44.375,0.102502076539722,-21.71875
"86431",21,49.625,"samePos_sameObj",89,106,97.1287804927046,39.375,56.375,47.5037804927046,17,47.875,0.371219507295436,-49.71875
"86431",22,106.625,"diffPos_diffObj",140,145,142.47806848775,33.375,38.375,35.85306848775,5,35.875,0.0219315122499779,7.28125
"86431",23,92,"diffPos_diffObj",145,136,140.427917452336,53,44,48.4279174523357,9,48.5,0.0720825476642517,-7.34375
"86431",24,77.625,"diffPos_diffObj",130,127,128.491244837927,52.375,49.375,50.8662448379265,3,50.875,0.00875516207347005,-21.71875
"86431",25,120.625,"samePos_diffObj",151,147,148.986576576549,30.375,26.375,28.3615765765493,4,28.375,0.013423423450746,21.28125
"86431",26,149.625,"diffPos_sameObj",142,147,144.478372083852,7.625,2.625,5.14662791614802,5,5.125,-0.0216279161480202,50.28125
"86431",27,120.625,"diffPos_diffObj",142,143,142.499122804318,21.375,22.375,21.8741228043176,1,21.875,0.000877195682448928,21.28125
"86431",28,63.625,"diffPos_sameObj",108,101,104.441371113175,44.375,37.375,40.8163711131752,7,40.875,0.0586288868247635,-35.71875
"86431",29,49.625,"diffPos_sameObj",92,95,93.487967140162,42.375,45.375,43.862967140162,3,43.875,0.0120328598380013,-49.71875
"86431",30,92,"samePos_diffObj",135,140,137.477270848675,43,48,45.4772708486752,5,45.5,0.0227291513247678,-7.34375
"86431",31,49.625,"diffPos_sameObj",83,92,87.3842090998139,33.375,42.375,37.7592090998139,9,37.875,0.11579090018607,-49.71875
"86431",32,92,"samePos_sameObj",132,130,130.996183150503,40,38,38.9961831505025,2,39,0.00381684949746841,-7.34375
"86431",33,135,"samePos_diffObj",150,152,150.996688705415,15,17,15.996688705415,2,16,0.00331129458501778,35.65625
"86431",34,149.625,"diffPos_diffObj",144,149,146.478667388804,5.625,0.625,3.14633261119556,5,3.125,-0.021332611195561,50.28125
"86431",35,120.625,"diffPos_diffObj",142,149,145.457897688644,21.375,28.375,24.8328976886439,7,24.875,0.042102311356075,21.28125
"86431",36,135,"samePos_diffObj",147,144,145.492267835786,12,9,10.4922678357858,3,10.5,0.0077321642142465,35.65625
"86431",37,106.625,"diffPos_sameObj",144,144,144,37.375,37.375,37.375,0,37.375,0,7.28125
"86431",38,120.625,"diffPos_sameObj",136,137,136.499084246012,15.375,16.375,15.8740842460125,1,15.875,0.000915753987527523,21.28125
"86431",39,149.625,"diffPos_diffObj",151,148,149.492474726991,1.375,1.625,0.132525273009236,3,1.5,1.36747472699076,50.28125
"86431",40,92,"samePos_diffObj",135,135,135,43,43,43,0,43,-2.8421709430404e-14,-7.34375
"86431",41,120.625,"samePos_sameObj",125,125,125,4.375,4.375,4.37500000000004,0,4.375,-4.2632564145606e-14,21.28125
"86431",42,92,"samePos_diffObj",122,132,126.901536633723,30,40,34.9015366337225,10,35,0.0984633662774996,-7.34375
"86431",43,106.625,"diffPos_diffObj",132,144,137.869503516913,25.375,37.375,31.2445035169126,12,31.375,0.130496483087398,7.28125
"86431",44,49.625,"samePos_diffObj",95,84,89.3308457365092,45.375,34.375,39.7058457365092,11,39.875,0.169154263490796,-49.71875
"86431",45,149.625,"diffPos_sameObj",132,143,137.389955964765,17.625,6.625,12.2350440352353,11,12.125,-0.11004403523529,50.28125
"86431",46,92,"diffPos_diffObj",114,141,126.783279654693,22,49,34.7832796546926,27,35.5,0.716720345307394,-7.34375
"86431",47,77.625,"samePos_sameObj",92,130,109.361784915939,14.375,52.375,31.7367849159386,38,33.375,1.63821508406143,-21.71875
"86431",48,106.625,"samePos_diffObj",120,140,129.614813968157,13.375,33.375,22.9898139681572,20,23.375,0.385186031842778,7.28125
"86431",49,120.625,"diffPos_sameObj",135,142,138.455769110572,14.375,21.375,17.8307691105719,7,17.875,0.0442308894280643,21.28125
"86431",50,135,"samePos_diffObj",141,145,142.986013302001,6,10,7.98601330200097,4,8,0.0139866979990302,35.65625
"86431",51,106.625,"diffPos_sameObj",116,131,123.27205684988,9.375,24.375,16.6470568498797,15,16.875,0.227943150120282,7.28125
"86431",52,49.625,"diffPos_diffObj",94,92,92.9946235005013,44.375,42.375,43.3696235005013,2,43.375,0.00537649949868069,-49.71875
"86431",53,135,"diffPos_diffObj",144,155,149.398795175865,9,20,14.3987951758649,11,14.5,0.101204824135124,35.65625
"86431",54,106.625,"samePos_diffObj",142,142,142,35.375,35.375,35.375,0,35.375,-2.8421709430404e-14,7.28125
"86431",55,63.625,"samePos_sameObj",107,129,117.486169398785,43.375,65.375,53.861169398785,22,54.375,0.513830601215048,-35.71875
"86431",56,149.625,"samePos_sameObj",147,152,149.479095528438,2.625,2.375,0.145904471561664,5,2.5,2.35409552843834,50.28125
"86431",57,106.625,"samePos_sameObj",128,142,134.818396370822,21.375,35.375,28.1933963708217,14,28.375,0.181603629178284,7.28125
"86431",58,63.625,"samePos_diffObj",107,117,111.888337193829,43.375,53.375,48.263337193829,10,48.375,0.111662806170969,-35.71875
"86431",59,120.625,"diffPos_diffObj",132,139,135.454789505576,11.375,18.375,14.8297895055763,7,14.875,0.0452104944236851,21.28125
"86431",60,149.625,"samePos_sameObj",151,150,150.499169432924,1.375,0.375,0.87416943292402,1,0.875,0.000830567075979616,50.28125
"86431",61,92,"samePos_sameObj",131,136,133.476589707709,39,44,41.4765897077086,5,41.5,0.0234102922914019,-7.34375
"86431",62,149.625,"samePos_diffObj",148,153,150.479234447813,1.625,3.375,0.854234447813383,5,2.5,1.64576555218662,50.28125
"86431",63,135,"diffPos_diffObj",142,149,145.457897688644,7,14,10.4578976886439,7,10.5,0.042102311356075,35.65625
"86431",64,92,"samePos_sameObj",131,132,131.499049426222,39,40,39.4990494262221,1,39.5,0.000950573777942054,-7.34375
"86431",65,49.625,"diffPos_sameObj",86,97,91.3345498702435,36.375,47.375,41.7095498702435,11,41.875,0.165450129756508,-49.71875
"86431",66,120.625,"samePos_sameObj",128,134,130.965644349959,7.375,13.375,10.3406443499592,6,10.375,0.0343556500408226,21.28125
"86431",67,63.625,"diffPos_diffObj",107,109,107.995370271137,43.375,45.375,44.370370271137,2,44.375,0.0046297288629944,-35.71875
"86431",68,135,"diffPos_sameObj",143,134,138.426876003181,8,1,3.42687600318072,9,4.5,1.07312399681928,35.65625
"86431",69,77.625,"diffPos_diffObj",124,119,121.474277112482,46.375,41.375,43.8492771124817,5,43.875,0.0257228875182562,-21.71875
"86431",70,106.625,"samePos_sameObj",132,139,135.454789505576,25.375,32.375,28.8297895055763,7,28.875,0.0452104944236851,7.28125
"86431",71,92,"diffPos_sameObj",126,115,120.374415886433,34,23,28.3744158864333,11,28.5,0.125584113566717,-7.34375
"86431",72,77.625,"samePos_diffObj",119,118,118.498945142984,41.375,40.375,40.8739451429843,1,40.875,0.00105485701567432,-21.71875
"86431",73,135,"diffPos_diffObj",147,150,148.492424049175,12,15,13.4924240491749,3,13.5,0.00757595082507123,35.65625
"86431",74,63.625,"diffPos_diffObj",106,108,106.995327000762,42.375,44.375,43.3703270007621,2,43.375,0.00467299923791131,-35.71875
"86431",75,106.625,"diffPos_diffObj",143,142,142.499122804318,36.375,35.375,35.8741228043176,1,35.875,0.000877195682448928,7.28125
"86431",76,49.625,"diffPos_diffObj",90,93,91.4877040918614,40.375,43.375,41.8627040918614,3,41.875,0.0122959081385545,-49.71875
"86431",77,106.625,"diffPos_diffObj",142,133,137.426343908292,35.375,26.375,30.8013439082915,9,30.875,0.0736560917084716,7.28125
"86431",78,49.625,"samePos_diffObj",90,95,92.4662100445347,40.375,45.375,42.8412100445347,5,42.875,0.0337899554653234,-49.71875
"86431",79,77.625,"samePos_sameObj",115,118,116.490342947388,37.375,40.375,38.8653429473877,3,38.875,0.00965705261226901,-21.71875
"86431",80,149.625,"diffPos_diffObj",149,144,146.478667388804,0.625,5.625,3.14633261119556,5,3.125,-0.021332611195561,50.28125
"86431",81,120.625,"samePos_diffObj",131,150,140.178457688762,10.375,29.375,19.5534576887618,19,19.875,0.321542311238176,21.28125
"86431",82,135,"diffPos_diffObj",148,138,142.912560679599,13,3,7.91256067959884,10,8,0.0874393204011596,35.65625
"86431",83,49.625,"samePos_sameObj",83,86,84.4866853415377,33.375,36.375,34.8616853415377,3,34.875,0.0133146584623063,-49.71875
"86431",84,92,"samePos_diffObj",117,133,124.743737317751,25,41,32.7437373177508,16,33,0.256262682249243,-7.34375
"86431",85,135,"samePos_sameObj",138,140,138.996402831152,3,5,3.99640283115249,2,4,0.00359716884750583,35.65625
"86431",86,63.625,"diffPos_sameObj",92,103,97.3447481891037,28.375,39.375,33.7197481891037,11,33.875,0.155251810896331,-35.71875
"86431",87,77.625,"diffPos_sameObj",120,111,115.412304370028,42.375,33.375,37.787304370028,9,37.875,0.0876956299719609,-21.71875
"86431",88,49.625,"diffPos_diffObj",80,100,89.4427190999916,30.375,50.375,39.8177190999916,20,40.375,0.557280900008408,-49.71875
"86431",89,106.625,"diffPos_sameObj",128,131,129.491312449909,21.375,24.375,22.8663124499092,3,22.875,0.00868755009082633,7.28125
"86431",90,120.625,"diffPos_sameObj",135,135,135,14.375,14.375,14.375,0,14.375,-2.8421709430404e-14,21.28125
"86431",91,77.625,"diffPos_diffObj",122,131,126.419935136829,44.375,53.375,48.7949351368287,9,48.875,0.0800648631712733,-21.71875
"86431",92,63.625,"diffPos_diffObj",116,126,120.896650077659,52.375,62.375,57.2716500776593,10,57.375,0.103349922340698,-35.71875
"86431",93,106.625,"samePos_sameObj",142,130,135.86758259423,35.375,23.375,29.2425825942303,12,29.375,0.132417405769672,7.28125
"86431",94,77.625,"diffPos_diffObj",124,129,126.475294030099,46.375,51.375,48.850294030099,5,48.875,0.0247059699009782,-21.71875
"86431",95,120.625,"diffPos_sameObj",127,142,134.290729389634,6.375,21.375,13.6657293896343,15,13.875,0.209270610365706,21.28125
"86431",96,63.625,"samePos_sameObj",94,112,102.606042707045,30.375,48.375,38.9810427070453,18,39.375,0.393957292954738,-35.71875
"86431",97,149.625,"samePos_diffObj",146,150,147.986485869487,3.625,0.375,1.63851413051259,4,2,0.36148586948741,50.28125
"86431",98,49.625,"diffPos_diffObj",79,94,86.1742420912421,29.375,44.375,36.5492420912421,15,36.875,0.325757908757907,-49.71875
"86431",99,135,"diffPos_sameObj",144,151,147.458468729334,9,16,12.4584687293341,7,12.5,0.0415312706658995,35.65625
"86431",100,149.625,"samePos_sameObj",141,152,146.396721274761,8.625,2.375,3.22827872523919,11,5.5,2.27172127476081,50.28125
"86431",101,77.625,"samePos_sameObj",104,128,115.377640814848,26.375,50.375,37.7526408148477,24,38.375,0.62235918515232,-21.71875
"86431",102,106.625,"diffPos_sameObj",108,133,119.849906132629,1.375,26.375,13.2249061326291,25,13.875,0.650093867370913,7.28125
"86431",103,120.625,"samePos_sameObj",127,130,128.491244837927,6.375,9.375,7.86624483792653,3,7.875,0.00875516207347005,21.28125
"86431",104,135,"diffPos_sameObj",119,137,127.683201714243,16,2,7.31679828575723,18,9,1.68320171424277,35.65625
"86431",105,63.625,"samePos_diffObj",77,108,91.192104921424,13.375,44.375,27.567104921424,31,28.875,1.307895078576,-35.71875
"86431",106,106.625,"samePos_diffObj",137,136,136.499084246012,30.375,29.375,29.8740842460125,1,29.875,0.000915753987527523,7.28125
"86431",107,149.625,"samePos_sameObj",148,137,142.393820090621,1.625,12.625,7.23117990937945,11,7.125,-0.106179909379449,50.28125
"86431",108,49.625,"diffPos_sameObj",76,83,79.4229186066591,26.375,33.375,29.7979186066591,7,29.875,0.0770813933408618,-49.71875
"86431",109,149.625,"samePos_diffObj",152,151,151.499174915245,2.375,1.375,1.87417491524508,1,1.875,0.000825084754922045,50.28125
"86431",110,106.625,"samePos_diffObj",135,139,136.985400681971,28.375,32.375,30.3604006819705,4,30.375,0.0145993180294681,7.28125
"86431",111,49.625,"samePos_diffObj",71,97,82.9879509326504,21.375,47.375,33.3629509326504,26,34.375,1.01204906734958,-49.71875
"86431",112,92,"diffPos_sameObj",111,128,119.197315406011,19,36,27.1973154060107,17,27.5,0.302684593989312,-7.34375
"86431",113,149.625,"diffPos_sameObj",135,143,138.942434122913,14.625,6.625,10.682565877087,8,10.625,-0.0575658770870291,50.28125
"86431",114,77.625,"samePos_diffObj",122,107,114.254102770973,44.375,29.375,36.6291027709727,15,36.875,0.245897229027278,-21.71875
"86431",115,149.625,"samePos_diffObj",150,147,148.492424049175,0.375,2.625,1.13257595082507,3,1.5,0.367424049174929,50.28125
"86431",116,92,"diffPos_sameObj",120,115,117.473401244707,28,23,25.4734012447073,5,25.5,0.0265987552926958,-7.34375
"86431",117,49.625,"samePos_sameObj",76,85,80.3741251896405,26.375,35.375,30.7491251896405,9,30.875,0.12587481035952,-49.71875
"86431",118,77.625,"diffPos_sameObj",115,133,123.672955814923,37.375,55.375,46.0479558149234,18,46.375,0.32704418507663,-21.71875
"86431",119,92,"diffPos_diffObj",132,128,129.984614474175,40,36,37.9846144741753,4,38,0.0153855258247404,-7.34375
"86431",120,63.625,"samePos_diffObj",92,108,99.6794863550169,28.375,44.375,36.0544863550169,16,36.375,0.32051364498308,-35.71875
"86431",121,49.625,"samePos_diffObj",84,109,95.6869897112455,34.375,59.375,46.0619897112455,25,46.875,0.81301028875454,-49.71875
"86431",122,77.625,"diffPos_sameObj",107,136,120.631670800002,29.375,58.375,43.0066708000018,29,43.875,0.868329199998229,-21.71875
"86431",123,63.625,"diffPos_sameObj",93,126,108.249711316012,29.375,62.375,44.6247113160123,33,45.875,1.25028868398773,-35.71875
"86431",124,49.625,"samePos_sameObj",84,101,92.1086315173556,34.375,51.375,42.4836315173556,17,42.875,0.39136848264441,-49.71875
"86431",125,92,"diffPos_diffObj",142,142,142,50,50,50,0,50,-2.8421709430404e-14,-7.34375
"86431",126,120.625,"samePos_diffObj",146,144,144.996551683135,25.375,23.375,24.3715516831348,2,24.375,0.00344831686518887,21.28125
"86431",127,135,"diffPos_sameObj",141,138,139.491935250752,6,3,4.49193525075214,3,4.5,0.00806474924786471,35.65625
"86431",128,63.625,"samePos_diffObj",106,110,107.981479893545,42.375,46.375,44.3564798935447,4,44.375,0.0185201064552842,-35.71875
"86798",1,92,"diffPos_sameObj",73,86,79.2338311581612,19,6,12.7661688418388,13,12.5,-0.266168841838805,-7.34375
"86798",2,149.625,"diffPos_diffObj",119,106,112.312065246793,30.625,43.625,37.3129347532065,13,37.125,-0.187934753206505,50.28125
"86798",3,63.625,"samePos_sameObj",60,62,60.9918027279076,3.625,1.625,2.63319727209238,2,2.625,-0.00819727209238152,-35.71875
"86798",4,135,"samePos_diffObj",135,119,126.747781045666,0,16,8.25221895433432,16,8,-0.252218954334325,35.65625
"86798",5,92,"samePos_sameObj",92,79,85.2525659437885,0,13,6.74743405621149,13,6.5,-0.247434056211489,-7.34375
"86798",6,77.625,"samePos_sameObj",74,56,64.3739077577243,3.625,21.625,13.2510922422757,18,12.625,-0.626092242275675,-21.71875
"86798",7,135,"samePos_sameObj",135,83,105.853672586264,0,52,29.1463274137358,52,26,-3.14632741373582,35.65625
"86798",8,120.625,"samePos_sameObj",129,75,98.36157786453,8.375,45.625,22.26342213547,54,27,4.73657786453003,21.28125
"86798",9,135,"samePos_sameObj",118,87,101.321271211923,17,48,33.6787287880773,31,32.5,-1.17872878807731,35.65625
"86798",10,63.625,"diffPos_diffObj",50,76,61.6441400296898,13.625,12.375,1.98085997031023,26,13,11.0191400296898,-35.71875
"86798",11,149.625,"diffPos_sameObj",149,102,123.280168721494,0.625,47.625,26.3448312785061,47,24.125,-2.21983127850613,50.28125
"86798",12,120.625,"diffPos_diffObj",135,106,119.624412224261,14.375,14.625,1.00058777573869,29,14.5,13.4994122242613,21.28125
"86798",13,77.625,"diffPos_sameObj",90,104,96.7470929795826,12.375,26.375,19.1220929795826,14,19.375,0.25290702041741,-21.71875
"86798",14,120.625,"samePos_diffObj",144,87,111.928548637066,23.375,33.625,8.69645136293417,57,28.5,19.8035486370658,21.28125
"86798",15,63.625,"diffPos_sameObj",78,65,71.2039324756716,14.375,1.375,7.57893247567158,13,7.875,0.296067524328421,-35.71875
"86798",16,77.625,"samePos_diffObj",84,58,69.7997134664605,6.375,19.625,7.82528653353945,26,13,5.17471346646055,-21.71875
"86798",17,63.625,"samePos_sameObj",72,41,54.3323108288245,8.375,22.625,9.2926891711755,31,15.5,6.2073108288245,-35.71875
"86798",18,135,"samePos_sameObj",120,80,97.979589711327,15,55,37.020410288673,40,35,-2.02041028867295,35.65625
"86798",19,106.625,"samePos_sameObj",121,75,95.2627944162882,14.375,31.625,11.3622055837118,46,23,11.6377944162882,7.28125
"86798",20,77.625,"samePos_diffObj",80,88,83.9047078536121,2.375,10.375,6.27970785361212,8,6.375,0.0952921463878766,-21.71875
"86798",21,49.625,"samePos_sameObj",66,54,59.6992462263972,16.375,4.375,10.0742462263972,12,10.375,0.300753773602807,-49.71875
"86798",22,106.625,"diffPos_diffObj",114,86,99.0151503558925,7.375,20.625,7.60984964410754,28,14,6.39015035589246,7.28125
"86798",23,92,"diffPos_diffObj",117,76,94.2974018730103,25,16,2.29740187301027,41,20.5,18.2025981269897,-7.34375
"86798",24,77.625,"diffPos_diffObj",91,62,75.1132478328556,13.375,15.625,2.51175216714435,29,14.5,11.9882478328556,-21.71875
"86798",25,120.625,"samePos_diffObj",124,87,103.86529738079,3.375,33.625,16.7597026192097,37,18.5,1.74029738079034,21.28125
"86798",26,149.625,"diffPos_sameObj",154,121,136.506410105899,4.375,28.625,13.1185898941005,33,16.5,3.38141010589948,50.28125
"86798",27,120.625,"diffPos_diffObj",90,88,88.994381845148,30.625,32.625,31.630618154852,2,31.625,-0.00561815485202999,21.28125
"86798",28,63.625,"diffPos_sameObj",65,48,55.8569601750758,1.375,15.625,7.76803982492422,17,8.5,0.731960175075777,-35.71875
"86798",29,49.625,"diffPos_sameObj",62,45,52.820450584977,12.375,4.625,3.19545058497702,17,8.5,5.30454941502298,-49.71875
"86798",30,92,"samePos_diffObj",81,53,65.5209890035247,11,39,26.4790109964753,28,25,-1.47901099647534,-7.34375
"86798",31,49.625,"diffPos_sameObj",69,42,53.8330753347791,19.375,7.625,4.2080753347791,27,13.5,9.2919246652209,-49.71875
"86798",32,92,"samePos_sameObj",93,78,85.1704173994703,1,14,6.82958260052969,15,7.5,0.67041739947031,-7.34375
"86798",33,135,"samePos_diffObj",123,94,107.526740860123,12,41,27.4732591398772,29,26.5,-0.973259139877243,35.65625
"86798",34,149.625,"diffPos_diffObj",129,117,122.85357137666,20.625,32.625,26.7714286233404,12,26.625,-0.146428623340427,50.28125
"86798",35,120.625,"diffPos_diffObj",103,78,89.6325833611862,17.625,42.625,30.9924166388138,25,30.125,-0.867416638813793,21.28125
"86798",36,135,"samePos_diffObj",125,94,108.397416943394,10,41,26.602583056606,31,25.5,-1.10258305660598,35.65625
"86798",37,106.625,"diffPos_sameObj",90,75,82.1583836257749,16.625,31.625,24.4666163742251,15,24.125,-0.341616374225097,7.28125
"86798",38,120.625,"diffPos_sameObj",104,75,88.3176086632784,16.625,45.625,32.3073913367216,29,31.125,-1.18239133672155,21.28125
"86798",39,149.625,"diffPos_diffObj",130,89,107.563934476199,19.625,60.625,42.0610655238012,41,40.125,-1.93606552380122,50.28125
"86798",40,92,"samePos_diffObj",98,84,90.73036977771,6,8,1.26963022228995,14,7,5.73036977771005,-7.34375
"86798",41,120.625,"samePos_sameObj",95,80,87.1779788708135,25.625,40.625,33.4470211291865,15,33.125,-0.32202112918651,21.28125
"86798",42,92,"samePos_diffObj",92,71,80.820789404707,0,21,11.179210595293,21,10.5,-0.679210595293029,-7.34375
"86798",43,106.625,"diffPos_diffObj",90,75,82.1583836257749,16.625,31.625,24.4666163742251,15,24.125,-0.341616374225097,7.28125
"86798",44,49.625,"samePos_diffObj",63,52,57.2363520850168,13.375,2.375,7.61135208501675,11,7.875,0.263647914983245,-49.71875
"86798",45,149.625,"diffPos_sameObj",132,86,106.545764814938,17.625,63.625,43.0792351850624,46,40.625,-2.45423518506242,50.28125
"86798",46,92,"diffPos_diffObj",109,69,86.7236991830952,17,23,5.27630081690477,40,20,14.7236991830952,-7.34375
"86798",47,77.625,"samePos_sameObj",80,67,73.2120208708924,2.375,10.625,4.41297912910755,13,6.5,2.08702087089245,-21.71875
"86798",48,106.625,"samePos_diffObj",91,85,87.94884877018,15.625,21.625,18.67615122982,6,18.625,-0.0511512298199648,7.28125
"86798",49,120.625,"diffPos_sameObj",101,87,93.738999354591,19.625,33.625,26.886000645409,14,26.625,-0.261000645409013,21.28125
"86798",50,135,"samePos_diffObj",119,96,106.883113727099,16,39,28.1168862729008,23,27.5,-0.616886272900842,35.65625
"86798",51,106.625,"diffPos_sameObj",96,80,87.6356092008266,10.625,26.625,18.9893907991734,16,18.625,-0.364390799173449,7.28125
"86798",52,49.625,"diffPos_diffObj",50,53,51.478150704935,0.375,3.375,1.853150704935,3,1.875,0.021849295064996,-49.71875
"86798",53,135,"diffPos_diffObj",127,82,102.049007834471,8,53,32.9509921655286,45,30.5,-2.45099216552858,35.65625
"86798",54,106.625,"samePos_diffObj",84,86,84.9941174435031,22.625,20.625,21.6308825564969,2,21.625,-0.00588255649691405,7.28125
"86798",55,63.625,"samePos_sameObj",70,57,63.166446789415,6.375,6.625,0.458553210584959,13,6.5,6.04144678941504,-35.71875
"86798",56,149.625,"samePos_sameObj",144,112,126.9960629311,5.625,37.625,22.6289370688997,32,21.625,-1.00393706889967,50.28125
"86798",57,106.625,"samePos_sameObj",78,90,83.7854402626136,28.625,16.625,22.8395597373864,12,22.625,-0.214559737386395,7.28125
"86798",58,63.625,"samePos_diffObj",59,50,54.3139024560011,4.625,13.625,9.31109754399893,9,9.125,-0.186097543998926,-35.71875
"86798",59,120.625,"diffPos_diffObj",106,80,92.0869154657707,14.625,40.625,28.5380845342293,26,27.625,-0.913084534229284,21.28125
"86798",60,149.625,"samePos_sameObj",146,103,122.629523362035,3.625,46.625,26.9954766379645,43,25.125,-1.87047663796454,50.28125
"86798",61,92,"samePos_sameObj",91,65,76.909037180295,1,27,15.090962819705,26,14,-1.09096281970498,-7.34375
"86798",62,149.625,"samePos_diffObj",107,124,115.186804799855,42.625,25.625,34.4381952001446,17,34.125,-0.313195200144577,50.28125
"86798",63,135,"diffPos_diffObj",115,111,112.982299498638,20,24,22.0177005013617,4,22,-0.0177005013617304,35.65625
"86798",64,92,"samePos_sameObj",75,77,75.9934207678533,17,15,16.0065792321467,2,16,-0.00657923214667733,-7.34375
"86798",65,49.625,"diffPos_sameObj",47,78,60.5475020128824,2.625,28.375,10.9225020128824,31,15.5,4.57749798711759,-49.71875
"86798",66,120.625,"samePos_sameObj",71,80,75.365774725667,49.625,40.625,45.259225274333,9,45.125,-0.134225274332962,21.28125
"86798",67,63.625,"diffPos_diffObj",54,72,62.3538290724796,9.625,8.375,1.27117092752044,18,9,7.72882907247956,-35.71875
"86798",68,135,"diffPos_sameObj",89,107,97.5858596314035,46,28,37.4141403685965,18,37,-0.414140368596506,35.65625
"86798",69,77.625,"diffPos_diffObj",75,86,80.311892021045,2.625,8.375,2.68689202104503,11,5.5,2.81310797895497,-21.71875
"86798",70,106.625,"samePos_sameObj",93,88,90.4654630231892,13.625,18.625,16.1595369768108,5,16.125,-0.0345369768108412,7.28125
"86798",71,92,"diffPos_sameObj",80,86,82.9457654133109,12,6,9.05423458668915,6,9,-0.054234586689148,-7.34375
"86798",72,77.625,"samePos_diffObj",66,72,68.9347517584563,11.625,5.625,8.6902482415437,6,8.625,-0.0652482415436992,-21.71875
"86798",73,135,"diffPos_diffObj",90,104,96.7470929795826,45,31,38.2529070204174,14,38,-0.25290702041741,35.65625
"86798",74,63.625,"diffPos_diffObj",51,58,54.3874985635486,12.625,5.625,9.23750143645143,7,9.125,-0.112501436451431,-35.71875
"86798",75,106.625,"diffPos_diffObj",86,86,86,20.625,20.625,20.625,0,20.625,-2.8421709430404e-14,7.28125
"86798",76,49.625,"diffPos_diffObj",43,50,46.3680924774785,6.625,0.375,3.25690752252149,7,3.5,0.243092477478513,-49.71875
"86798",77,106.625,"diffPos_diffObj",89,91,89.9944442729661,17.625,15.625,16.6305557270339,2,16.625,-0.00555572703392215,7.28125
"86798",78,49.625,"samePos_diffObj",52,65,58.1377674149945,2.375,15.375,8.51276741499454,13,8.875,0.362232585005458,-49.71875
"86798",79,77.625,"samePos_sameObj",93,71,81.2588456723328,15.375,6.625,3.63384567233278,22,11,7.36615432766722,-21.71875
"86798",80,149.625,"diffPos_diffObj",98,115,106.160256216722,51.625,34.625,43.4647437832782,17,43.125,-0.339743783278223,50.28125
"86798",81,120.625,"samePos_diffObj",105,107,105.995282913911,15.625,13.625,14.6297170860892,2,14.625,-0.00471708608918675,21.28125
"86798",82,135,"diffPos_diffObj",123,109,115.788600475176,12,26,19.2113995248237,14,19,-0.211399524823676,35.65625
"86798",83,49.625,"samePos_sameObj",61,41,50.0099990002,11.375,8.625,0.384999000199954,20,10,9.61500099980005,-49.71875
"86798",84,92,"samePos_diffObj",83,72,77.3045923603507,9,20,14.6954076396493,11,14.5,-0.195407639649275,-7.34375
"86798",85,135,"samePos_sameObj",105,103,103.995192196563,30,32,31.0048078034374,2,31,-0.00480780343742992,35.65625
"86798",86,63.625,"diffPos_sameObj",67,58,62.3377895020348,3.375,5.625,1.28721049796522,9,4.5,3.21278950203478,-35.71875
"86798",87,77.625,"diffPos_sameObj",83,70,76.2233560006381,5.375,7.625,1.40164399936192,13,6.5,5.09835600063808,-21.71875
"86798",88,49.625,"diffPos_diffObj",66,54,59.6992462263972,16.375,4.375,10.0742462263972,12,10.375,0.300753773602807,-49.71875
"86798",89,106.625,"diffPos_sameObj",93,76,84.0713982279348,13.625,30.625,22.5536017720652,17,22.125,-0.428601772065178,7.28125
"86798",90,120.625,"diffPos_sameObj",98,86,91.804139340228,22.625,34.625,28.820860659772,12,28.625,-0.195860659771995,21.28125
"86798",91,77.625,"diffPos_diffObj",67,81,73.668174946852,10.625,3.375,3.95682505314795,14,7,3.04317494685205,-21.71875
"86798",92,63.625,"diffPos_diffObj",60,73,66.1815684310971,3.625,9.375,2.55656843109715,13,6.5,3.94343156890285,-35.71875
"86798",93,106.625,"samePos_sameObj",80,92,85.7904423581089,26.625,14.625,20.8345576418911,12,20.625,-0.209557641891138,7.28125
"86798",94,77.625,"diffPos_diffObj",55,80,66.332495807108,22.625,2.375,11.292504192892,25,12.5,1.20749580710802,-21.71875
