"subject_id","seed","log_mean_numerosity","appearance","first_estimate_log","second_estimate_log","geometric_mean_log","first_error_log","second_error_log","geom_mean_error_log","partner_between"
"86861",55,4.15300647487069,"samePos_sameObj",3.78418963391826,4.12713438504509,3.95194371894075,0.368816840952426,0.0258720898255955,0.201062755929937,4.55387689160054
"86861",56,5.00813216387814,"samePos_sameObj",4.84418708645859,4.87519732320115,4.85966746979549,0.163945077419546,0.132934840676986,0.148464694082646,5.16478597392351
"86861",57,4.66931800581184,"samePos_sameObj",4.74493212836325,4.60517018598809,4.67452885027737,0.0756141225514071,0.0641478198237513,0.005210844465525,4.49980967033027
"86861",58,4.15300647487069,"samePos_diffObj",3.55534806148941,3.73766961828337,3.64536917634574,0.597658413381274,0.415336856587319,0.507637298524942,4.34380542185368
"86861",59,4.79268655965915,"diffPos_diffObj",4.68213122712422,4.4188406077966,4.54858127303987,0.11055533253493,0.373845951862552,0.244105286619278,4.88280192258637
"86861",60,5.00813216387814,"samePos_sameObj",4.78749174278205,4.70048036579242,4.7437865612125,0.220640421096092,0.307651798085721,0.264345602665637,5.0998664278242
"86861",61,4.52178857704904,"samePos_sameObj",4.49980967033027,4.07753744390572,4.28347317269768,0.0219789067187754,0.444251133143321,0.238315404351363,3.80666248977032
"86861",62,5.00813216387814,"samePos_diffObj",4.91265488573605,4.71849887129509,4.81459827331501,0.0954772781420852,0.289633292583043,0.193533890563126,5.12396397940326
"86861",63,4.90527477843843,"diffPos_diffObj",4.74493212836325,4.61512051684126,4.67957622190605,0.160342650075179,0.29015426159717,0.225698556532379,4.78749174278205
"86861",64,4.52178857704904,"samePos_sameObj",4.02535169073515,4.60517018598809,4.3055115368897,0.496436886313891,0.0833816089390513,0.216277040159345,4.44265125649032
"86861",65,3.90449473900735,"diffPos_sameObj",3.43398720448515,3.43398720448515,3.43398720448515,0.470507534522208,0.470507534522208,0.470507534522208,3.55534806148941
"86861",66,4.79268655965915,"samePos_sameObj",4.51085950651685,4.72738781871234,4.61785472736319,0.2818270531423,0.0652987409468091,0.174831832295965,4.70048036579242
"86861",67,4.15300647487069,"diffPos_diffObj",4.26267987704132,3.98898404656427,4.12356181293895,0.109673402170628,0.164022428306413,0.0294446619317359,4.47733681447821
"86861",68,4.90527477843843,"diffPos_sameObj",4.85203026391962,4.7361984483945,4.79376451315031,0.0532445145188127,0.169076330043934,0.11151026528812,4.86753445045558
"86861",69,4.35188954025364,"diffPos_diffObj",4.15888308335967,3.8286413964891,3.99034734529578,0.193006456893971,0.523248143764548,0.361542194957866,4.43081679884331
"86861",70,4.66931800581184,"samePos_sameObj",4.38202663467388,4.52178857704904,4.45135911615689,0.287291371137962,0.147529428762803,0.217958889654958,4.69134788222914
"86861",71,4.52178857704904,"diffPos_sameObj",4.30406509320417,4.4188406077966,4.36107528167658,0.21772348384487,0.102947969252442,0.160713295372464,4.44265125649032
"86861",72,4.35188954025364,"samePos_diffObj",4.12713438504509,4.27666611901606,4.20123503188628,0.224755155208551,0.0752234212375873,0.150654508367364,4.31748811353631
"86861",73,4.90527477843843,"diffPos_diffObj",4.91265488573605,4.7361984483945,4.82361984896413,0.00738010729762273,0.169076330043934,0.0816549294742996,4.91998092582813
"86861",74,4.15300647487069,"diffPos_diffObj",3.91202300542815,3.93182563272433,3.92191182059842,0.240983469442541,0.221180842146361,0.231094654272264,4.31748811353631
"86861",75,4.66931800581184,"diffPos_diffObj",4.72738781871234,4.29045944114839,4.5036280595498,0.0580698129004977,0.378858564663452,0.165689946262048,4.94875989037817
"86861",76,3.90449473900735,"diffPos_diffObj",3.58351893845611,3.66356164612965,3.62331927120797,0.320975800551245,0.240933092877708,0.281175467799388,4.14313472639153
"86861",77,4.66931800581184,"diffPos_diffObj",4.83628190695148,4.48863636973214,4.65921783798739,0.166963901139635,0.180681636079703,0.0101001678244499,4.47733681447821
"86861",78,3.90449473900735,"samePos_diffObj",3.43398720448515,3.40119738166216,3.41755296792255,0.470507534522208,0.503297357345199,0.486941771084806,3.91202300542815
"86861",79,4.35188954025364,"samePos_sameObj",4.31748811353631,4.0943445622221,4.20443622619204,0.0344014267173325,0.257544978031542,0.147453314061604,4.49980967033027
"86861",80,5.00813216387814,"diffPos_diffObj",4.8283137373023,4.72738781871234,4.77758427938685,0.179818426575836,0.280744345165797,0.230547884491289,4.90527477843843
"86861",81,4.79268655965915,"samePos_diffObj",4.75359019110636,4.74493212836325,4.74925918674197,0.0390963685527854,0.0477544312958997,0.0434273729171801,4.91265488573605
"86861",82,4.90527477843843,"diffPos_diffObj",4.78749174278205,4.72738781871234,4.75734486315778,0.117783035656384,0.177886959726089,0.147929915280645,4.81218435537242
"86861",83,3.90449473900735,"samePos_sameObj",3.2188758248682,3.40119738166216,3.30878104857927,0.685618914139154,0.503297357345199,0.595713690428084,3.91202300542815
"86861",84,4.52178857704904,"samePos_diffObj",3.95124371858143,4.24849524204936,4.09717465316901,0.570544858467613,0.273293334999681,0.424613923880028,4.24849524204936
"86861",85,4.90527477843843,"samePos_sameObj",4.77068462446567,4.72738781871234,4.74898687938988,0.134590153972765,0.177886959726089,0.156287899048547,4.90527477843843
"86861",86,4.15300647487069,"diffPos_sameObj",3.52636052461616,4.12713438504509,3.8149395506625,0.626645950254526,0.0258720898255955,0.338066924208186,4.29045944114839
"86861",87,4.35188954025364,"diffPos_sameObj",3.63758615972639,4.11087386417331,3.86699597526268,0.714303380527257,0.241015676080331,0.484893564990963,4.39444915467244
"86861",88,3.90449473900735,"diffPos_diffObj",3.46573590279973,3.93182563272433,3.69143187108755,0.438758836207628,0.0273308937169712,0.213062867919803,4.11087386417331
"86861",89,4.66931800581184,"diffPos_sameObj",4.35670882668959,4.39444915467244,4.37553830066656,0.312609179122251,0.274868851139404,0.293779705145281,4.90527477843843
"86861",90,4.79268655965915,"diffPos_sameObj",4.47733681447821,4.69134788222914,4.58309334212483,0.315349745180943,0.101338677430006,0.209593217534323,4.24849524204936
"86861",91,4.35188954025364,"diffPos_diffObj",4.30406509320417,4.60517018598809,4.45207280328791,0.0478244470494724,0.253280645734449,0.100183263034271,4.53259949315326
"86861",92,4.15300647487069,"diffPos_diffObj",4.14313472639153,4.26267987704132,4.20248224577573,0.00987174847915462,0.109673402170628,0.0494757709050475,4.53259949315326
"86861",93,4.66931800581184,"samePos_sameObj",4.4188406077966,4.77068462446567,4.59139357336961,0.250477398015245,0.101366618653822,0.0779244324422343,4.77912349311153
"86861",94,4.35188954025364,"diffPos_diffObj",4.07753744390572,4.55387689160054,4.30913025336183,0.274352096347923,0.201987351346898,0.0427592868918119,4.79579054559674
"86861",95,4.79268655965915,"diffPos_sameObj",4.47733681447821,4.69134788222914,4.58309334212483,0.315349745180943,0.101338677430006,0.209593217534323,4.82028156560504
"86861",96,4.15300647487069,"samePos_sameObj",3.52636052461616,3.91202300542815,3.7141894805909,0.626645950254526,0.240983469442541,0.438816994279789,4.06044301054642
"86861",97,5.00813216387814,"samePos_diffObj",4.51085950651685,4.69134788222914,4.60021860273303,0.497272657361288,0.316784281648994,0.407913561145108,4.89783979995091
"86861",98,3.90449473900735,"diffPos_diffObj",3.2188758248682,3.52636052461616,3.36911214453549,0.685618914139154,0.378134214391193,0.535382594471868,4.36944785246702
"86861",99,4.90527477843843,"diffPos_sameObj",4.4188406077966,4.72738781871234,4.57051126922679,0.486434170641831,0.177886959726089,0.33476350921164,4.55387689160054
